id,amount,loan_id,repayment_date,fully_repayed_on
43622,1130,123119,26/04/2019 17:09,26/04/2019 17:09
43627,4800,116048,26/04/2019 17:50,26/04/2019 17:51
43628,1130,122831,26/04/2019 17:52,26/04/2019 17:53
43629,4000,115985,26/04/2019 17:53,26/04/2019 17:54
43630,1000,126758,26/04/2019 18:00,26/04/2019 18:00
43631,130,126758,26/04/2019 18:02,26/04/2019 18:02
43632,48,124105,26/04/2019 18:04,26/04/2019 18:05
43633,1130,126406,26/04/2019 18:04,26/04/2019 18:05
43634,924,41384,26/04/2019 18:06,26/04/2019 16:26
43635,1390,102728,26/04/2019 18:06,26/04/2019 16:26
43636,739,78507,26/04/2019 18:06,26/04/2019 16:26
43637,368,102948,26/04/2019 18:06,26/04/2019 16:26
43638,246,109634,26/04/2019 18:06,26/04/2019 16:26
43639,2772,105997,26/04/2019 18:06,26/04/2019 16:26
43640,1155,112995,26/04/2019 18:06,26/04/2019 16:26
43641,465,470,26/04/2019 18:06,26/04/2019 16:26
43642,392,97782,26/04/2019 18:06,26/04/2019 16:26
43643,116,84504,26/04/2019 18:06,26/04/2019 16:26
43644,2400,104086,26/04/2019 18:06,26/04/2019 16:26
43645,123,102216,26/04/2019 18:06,26/04/2019 16:26
43646,1848,110469,26/04/2019 18:06,26/04/2019 16:26
43647,2320,126621,26/04/2019 18:07,26/04/2019 18:07
43648,1130,122864,26/04/2019 18:08,26/04/2019 18:08
43650,693,105997,26/04/2019 18:19,26/04/2019 18:19
43652,500,106394,26/04/2019 18:42,26/04/2019 18:42
43654,1200,115867,26/04/2019 19:00,26/04/2019 19:00
43656,400,123168,26/04/2019 19:06,26/04/2019 19:06
43660,1155,119256,26/04/2019 19:12,26/04/2019 19:12
43661,1000,126847,26/04/2019 19:13,26/04/2019 19:14
43664,1200,115538,26/04/2019 19:15,26/04/2019 19:15
43669,1160,120273,26/04/2019 19:24,26/04/2019 19:25
43671,1155,122446,26/04/2019 19:30,26/04/2019 19:30
43672,200,126847,26/04/2019 19:33,26/04/2019 19:33
43673,600,104086,26/04/2019 19:45,26/04/2019 19:45
43675,1160,119729,26/04/2019 20:02,26/04/2019 20:02
43677,1200,116044,26/04/2019 20:33,26/04/2019 20:33
43680,200,117427,26/04/2019 20:46,26/04/2019 20:46
43682,1180,118395,26/04/2019 20:49,26/04/2019 20:49
43683,1130,125469,26/04/2019 20:50,26/04/2019 20:50
43684,3000,115739,26/04/2019 20:52,26/04/2019 20:52
43685,500,126904,26/04/2019 20:52,27/04/2019 4:43
43686,2501,116433,26/04/2019 20:56,26/04/2019 20:57
43688,4620,115733,26/04/2019 21:22,26/04/2019 21:22
43689,2360,117785,26/04/2019 21:25,26/04/2019 21:25
43690,1000,120426,26/04/2019 21:27,26/04/2019 21:27
43691,4200,116490,26/04/2019 21:30,26/04/2019 21:30
43692,210,117609,26/04/2019 21:31,26/04/2019 21:31
43693,660,123942,26/04/2019 21:32,26/04/2019 21:32
43696,1130,123986,26/04/2019 21:55,26/04/2019 21:55
43697,1130,124023,26/04/2019 22:00,26/04/2019 22:00
43700,950,126988,26/04/2019 22:53,26/04/2019 22:54
43702,2400,116796,26/04/2019 23:40,26/04/2019 23:40
43703,153,115228,26/04/2019 23:55,26/04/2019 23:55
43704,1,115228,26/04/2019 23:56,26/04/2019 23:57
43708,1160,119958,27/04/2019 0:29,27/04/2019 0:29
43711,3600,126951,27/04/2019 3:37,27/04/2019 3:37
43712,150,110469,27/04/2019 4:31,27/04/2019 4:31
43714,80,125037,27/04/2019 5:54,27/04/2019 5:54
43715,1800,116377,27/04/2019 6:15,27/04/2019 6:16
43716,20,123587,27/04/2019 6:47,27/04/2019 6:47
43717,1130,125936,27/04/2019 7:03,27/04/2019 7:03
43720,98,105706,27/04/2019 7:21,27/04/2019 7:21
43721,11,115268,27/04/2019 8:34,27/04/2019 8:34
43722,60,115268,27/04/2019 8:35,27/04/2019 8:35
43724,500,127129,27/04/2019 9:43,27/04/2019 11:07
43725,1130,127130,27/04/2019 9:47,27/04/2019 9:47
43727,1200,116302,27/04/2019 9:53,27/04/2019 9:54
43729,100,126660,27/04/2019 10:01,27/04/2019 10:01
43730,4640,120035,27/04/2019 10:03,27/04/2019 10:03
43732,3600,116364,27/04/2019 10:14,27/04/2019 10:15
43734,3480,119905,27/04/2019 10:39,27/04/2019 10:39
43742,1695,123450,27/04/2019 11:17,27/04/2019 11:20
43746,1080,121405,27/04/2019 11:30,27/04/2019 11:30
43747,100,121405,27/04/2019 11:30,27/04/2019 11:30
43754,1130,127097,27/04/2019 11:46,27/04/2019 11:46
43755,70,127097,27/04/2019 11:47,27/04/2019 11:47
43756,250,120092,27/04/2019 11:48,27/04/2019 11:49
43757,1000,127190,27/04/2019 11:55,27/04/2019 11:55
43758,1155,114922,27/04/2019 12:12,27/04/2019 12:12
43759,10,127190,27/04/2019 12:13,27/04/2019 12:13
43760,10,127190,27/04/2019 12:18,27/04/2019 12:18
43761,10,127190,27/04/2019 12:18,27/04/2019 12:18
43763,3570,116111,27/04/2019 12:19,27/04/2019 12:19
43764,1130,123744,27/04/2019 12:28,27/04/2019 12:28
43767,3540,118179,27/04/2019 12:35,27/04/2019 12:35
43769,1200,116139,27/04/2019 12:38,27/04/2019 12:39
43772,1130,124187,27/04/2019 12:45,27/04/2019 12:45
43774,3675,115717,27/04/2019 12:48,27/04/2019 12:48
43776,25,125364,27/04/2019 13:01,27/04/2019 13:01
43777,100,125364,27/04/2019 13:03,27/04/2019 13:03
43779,1130,123447,27/04/2019 13:08,27/04/2019 13:08
43780,1180,118057,27/04/2019 13:12,27/04/2019 13:12
43781,1200,124739,27/04/2019 13:23,27/04/2019 13:23
43783,1837,109519,27/04/2019 13:25,27/04/2019 13:26
43784,1,109519,27/04/2019 13:27,27/04/2019 13:27
43785,130,127238,27/04/2019 13:37,27/04/2019 13:37
43787,10,118548,27/04/2019 13:44,27/04/2019 13:44
43788,200,113096,27/04/2019 13:53,27/04/2019 13:53
43791,1225,103955,27/04/2019 14:04,27/04/2019 14:04
43793,4,125364,27/04/2019 14:07,27/04/2019 14:07
43795,500,109594,27/04/2019 14:18,27/04/2019 14:18
43796,980,127262,27/04/2019 14:22,27/04/2019 14:23
43798,4200,116770,27/04/2019 14:26,27/04/2019 14:26
43801,50,123478,27/04/2019 14:35,27/04/2019 14:35
43803,200,120982,27/04/2019 14:54,27/04/2019 14:54
43805,1000,120982,27/04/2019 14:55,27/04/2019 14:56
43814,1130,123629,27/04/2019 15:33,27/04/2019 15:33
43818,2030,106394,27/04/2019 15:38,27/04/2019 15:38
43819,5800,120266,27/04/2019 15:41,27/04/2019 15:41
43820,5900,117655,27/04/2019 15:47,27/04/2019 15:48
43822,2000,118613,27/04/2019 15:57,27/04/2019 15:57
43823,344,118613,27/04/2019 15:57,27/04/2019 15:57
43824,1,118613,27/04/2019 15:58,27/04/2019 15:58
43825,6000,116733,27/04/2019 15:58,27/04/2019 15:59
43828,1000,127346,27/04/2019 16:04,27/04/2019 16:04
43829,120,127346,27/04/2019 16:04,27/04/2019 16:04
43832,10,127346,27/04/2019 16:08,27/04/2019 16:08
43834,1130,127256,27/04/2019 16:19,27/04/2019 16:20
43837,1130,127386,27/04/2019 16:54,27/04/2019 16:54
43838,4200,116023,27/04/2019 16:57,27/04/2019 16:57
43839,2386,116009,27/04/2019 17:03,27/04/2019 17:03
43840,3390,124736,27/04/2019 17:06,27/04/2019 17:06
43843,5900,117985,27/04/2019 17:13,27/04/2019 17:13
43844,6000,116161,27/04/2019 17:20,27/04/2019 17:20
43845,1740,120816,27/04/2019 17:23,27/04/2019 17:23
43846,1980,115460,27/04/2019 17:27,27/04/2019 17:27
43847,12,115460,27/04/2019 17:27,27/04/2019 17:27
43848,1225,3472,27/04/2019 17:41,27/04/2019 17:41
43849,458,115460,27/04/2019 17:42,27/04/2019 17:43
43850,1130,127400,27/04/2019 17:43,27/04/2019 17:43
43851,4800,116764,27/04/2019 17:58,27/04/2019 17:59
43853,3390,125599,27/04/2019 18:09,27/04/2019 18:09
43856,1130,123464,27/04/2019 18:31,27/04/2019 18:31
43858,1200,119417,27/04/2019 18:43,27/04/2019 18:43
43859,1180,121152,27/04/2019 18:47,27/04/2019 18:47
43864,4200,115955,27/04/2019 19:14,27/04/2019 19:14
43865,1155,96354,27/04/2019 19:16,27/04/2019 19:16
43866,200,123382,27/04/2019 19:17,27/04/2019 19:17
43868,1200,115870,27/04/2019 19:29,27/04/2019 19:29
43871,2400,116551,27/04/2019 19:59,27/04/2019 20:00
43872,2400,116121,27/04/2019 20:05,27/04/2019 20:05
43873,2360,117790,27/04/2019 20:05,27/04/2019 20:05
43876,2320,121371,27/04/2019 20:16,27/04/2019 20:16
43877,980,126920,27/04/2019 20:21,27/04/2019 20:21
43879,1185,114977,27/04/2019 20:28,27/04/2019 20:28
43880,3250,119972,27/04/2019 20:28,27/04/2019 20:29
43881,300,116640,27/04/2019 20:30,27/04/2019 20:30
43882,1130,123565,27/04/2019 20:42,27/04/2019 20:42
43883,500,125847,27/04/2019 20:45,27/04/2019 20:45
43884,3600,123952,27/04/2019 21:00,27/04/2019 21:00
43885,3390,127514,27/04/2019 21:14,27/04/2019 21:14
43886,1000,108727,27/04/2019 21:36,27/04/2019 21:37
43887,1130,123627,27/04/2019 21:55,27/04/2019 21:55
43888,1300,123382,27/04/2019 22:02,27/04/2019 22:02
43889,1200,116016,27/04/2019 22:05,27/04/2019 22:05
43890,1500,124307,27/04/2019 22:22,27/04/2019 22:22
43891,100,125535,27/04/2019 22:25,27/04/2019 22:25
43895,1180,119676,27/04/2019 23:35,27/04/2019 23:36
43897,1800,116098,27/04/2019 23:40,27/04/2019 23:40
43898,1200,127566,27/04/2019 23:43,27/04/2019 23:43
43899,1130,124215,27/04/2019 23:58,27/04/2019 23:58
43901,1725,116198,28/04/2019 0:05,28/04/2019 0:05
43902,1130,124195,28/04/2019 0:08,28/04/2019 0:08
43905,35,118944,28/04/2019 0:26,28/04/2019 0:26
43909,10,123876,28/04/2019 0:51,28/04/2019 0:51
43910,1200,122519,28/04/2019 1:02,28/04/2019 1:02
43911,3000,116116,28/04/2019 2:43,28/04/2019 2:43
43912,1695,125770,28/04/2019 2:52,28/04/2019 2:52
43913,130,127196,28/04/2019 5:58,28/04/2019 5:58
43914,3500,116152,28/04/2019 6:52,28/04/2019 7:04
43915,1130,127121,28/04/2019 7:00,28/04/2019 7:00
43916,100,116152,28/04/2019 7:04,28/04/2019 7:04
43917,4800,122802,28/04/2019 7:21,28/04/2019 7:24
43918,3600,116467,28/04/2019 8:10,28/04/2019 8:10
43921,2360,122230,28/04/2019 8:28,28/04/2019 8:29
43923,47,123349,28/04/2019 8:43,28/04/2019 8:43
43927,1130,124025,28/04/2019 9:33,28/04/2019 9:33
43928,190,118579,28/04/2019 9:36,28/04/2019 9:36
43931,300,127433,28/04/2019 10:14,28/04/2019 10:14
43934,1160,127677,28/04/2019 10:44,28/04/2019 10:44
43935,1800,116449,28/04/2019 11:06,28/04/2019 11:07
43936,1130,126016,28/04/2019 11:12,28/04/2019 11:12
43937,1130,124208,28/04/2019 11:17,28/04/2019 11:18
43938,3061,115851,28/04/2019 11:41,28/04/2019 11:41
43939,2,115851,28/04/2019 11:42,28/04/2019 11:42
43943,300,126660,28/04/2019 12:10,28/04/2019 12:11
43945,7,126494,28/04/2019 12:25,28/04/2019 12:25
43946,1130,124772,28/04/2019 12:37,28/04/2019 12:37
43948,430,124078,28/04/2019 12:48,28/04/2019 12:49
43949,900,126488,28/04/2019 12:51,28/04/2019 12:53
43960,850,124338,28/04/2019 14:16,28/04/2019 14:16
43961,125,123835,28/04/2019 14:21,28/04/2019 14:21
43963,980,127738,28/04/2019 14:27,28/04/2019 14:28
43964,3000,116285,28/04/2019 14:37,28/04/2019 14:37
43965,0,111448,28/04/2019 14:46,28/04/2019 14:46
43967,2450,107526,28/04/2019 14:54,28/04/2019 14:54
43968,1740,123685,28/04/2019 14:55,28/04/2019 14:55
43969,1130,127549,28/04/2019 14:56,28/04/2019 14:56
43970,1130,125610,28/04/2019 14:58,28/04/2019 14:58
43971,2450,115860,28/04/2019 14:59,28/04/2019 15:00
43972,2963,116593,28/04/2019 15:14,28/04/2019 15:14
43973,3,127412,28/04/2019 15:19,28/04/2019 15:29
43974,3,91952,28/04/2019 15:23,28/04/2019 15:23
43976,1130,124022,28/04/2019 15:25,28/04/2019 15:25
43979,6125,115664,28/04/2019 16:15,28/04/2019 16:15
43984,900,127904,28/04/2019 17:35,28/04/2019 17:35
43985,80,127904,28/04/2019 17:37,28/04/2019 17:37
43986,1130,127908,28/04/2019 17:45,28/04/2019 17:45
43987,4200,121358,28/04/2019 17:55,28/04/2019 17:56
43991,13,127893,28/04/2019 18:08,28/04/2019 18:08
43992,3000,117266,28/04/2019 18:16,28/04/2019 18:16
43993,1130,126824,28/04/2019 18:16,28/04/2019 18:16
43995,850,127888,28/04/2019 18:25,28/04/2019 18:25
43996,1130,125004,28/04/2019 18:25,28/04/2019 18:25
43997,1200,125884,28/04/2019 18:27,28/04/2019 18:29
44002,980,121143,28/04/2019 18:42,28/04/2019 18:42
44003,1099,116433,28/04/2019 18:46,28/04/2019 18:46
44004,1130,126781,28/04/2019 18:47,28/04/2019 18:47
44005,1130,126138,28/04/2019 18:55,28/04/2019 18:55
44006,630,126904,28/04/2019 19:01,28/04/2019 19:01
44008,4720,117691,28/04/2019 19:08,28/04/2019 19:08
44009,3540,118905,28/04/2019 19:15,28/04/2019 19:15
44011,497,121081,28/04/2019 19:45,28/04/2019 20:02
44013,523,123587,28/04/2019 19:59,28/04/2019 19:59
44014,0,121081,28/04/2019 20:02,28/04/2019 20:03
44015,50,127954,28/04/2019 20:02,28/04/2019 20:03
44016,1130,127162,28/04/2019 20:11,28/04/2019 20:11
44017,3480,120593,28/04/2019 20:14,28/04/2019 20:14
44018,130,117609,28/04/2019 20:15,28/04/2019 20:15
44019,1198,118084,28/04/2019 20:17,28/04/2019 20:17
44020,1130,128004,28/04/2019 20:21,28/04/2019 20:21
44022,80,120359,28/04/2019 20:28,28/04/2019 20:28
44023,1200,117246,28/04/2019 20:33,28/04/2019 20:33
44024,1180,117683,28/04/2019 20:39,28/04/2019 20:39
44026,1800,116254,28/04/2019 20:51,28/04/2019 20:52
44027,900,124338,28/04/2019 21:15,28/04/2019 21:15
44028,3465,123222,28/04/2019 21:16,28/04/2019 21:19
44031,510,124338,28/04/2019 21:27,28/04/2019 21:28
44032,1130,124778,28/04/2019 21:28,28/04/2019 21:28
44033,500,125847,28/04/2019 21:31,28/04/2019 21:31
44034,1155,113979,28/04/2019 21:34,28/04/2019 21:34
44035,2825,124562,28/04/2019 21:37,28/04/2019 21:38
44036,780,126381,28/04/2019 21:39,28/04/2019 21:39
44037,6,126281,28/04/2019 21:44,28/04/2019 21:44
44038,115,117609,28/04/2019 21:48,28/04/2019 21:49
44039,1160,125973,28/04/2019 21:49,28/04/2019 21:49
44042,6000,116322,28/04/2019 21:52,28/04/2019 21:52
44044,280,126928,28/04/2019 22:00,28/04/2019 22:00
44045,3675,114938,28/04/2019 22:02,28/04/2019 22:02
44046,750,124919,28/04/2019 22:15,28/04/2019 22:15
44051,1800,116411,28/04/2019 22:46,28/04/2019 22:46
44052,1130,127858,28/04/2019 22:57,28/04/2019 22:57
44054,115,108288,28/04/2019 23:03,28/04/2019 23:03
44055,80,126259,28/04/2019 23:25,28/04/2019 23:25
44056,3480,122477,28/04/2019 23:35,28/04/2019 23:35
44057,290,122742,28/04/2019 23:37,28/04/2019 23:37
44058,6000,116527,28/04/2019 23:40,28/04/2019 23:40
44060,80,121488,29/04/2019 0:04,29/04/2019 0:05
44061,500,126660,29/04/2019 0:05,29/04/2019 0:05
44062,91,126660,29/04/2019 0:11,29/04/2019 0:11
44065,430,128085,29/04/2019 0:24,29/04/2019 0:25
44066,1130,127905,29/04/2019 0:49,29/04/2019 0:49
44067,1200,116270,29/04/2019 0:54,29/04/2019 0:54
44068,81,105706,29/04/2019 1:20,29/04/2019 1:20
44069,1155,120817,29/04/2019 2:54,29/04/2019 2:54
44070,1150,116373,29/04/2019 5:05,29/04/2019 5:05
44072,3390,126310,29/04/2019 5:16,29/04/2019 5:16
44074,7,126513,29/04/2019 7:01,29/04/2019 7:01
44075,6125,113511,29/04/2019 8:00,29/04/2019 8:00
44076,1130,127219,29/04/2019 8:17,29/04/2019 8:18
44080,125,125364,29/04/2019 8:27,29/04/2019 8:28
44082,1130,127098,29/04/2019 8:32,29/04/2019 8:32
44085,231,125364,29/04/2019 8:38,29/04/2019 8:38
44086,95,125364,29/04/2019 8:40,29/04/2019 8:40
44087,2,125364,29/04/2019 8:42,29/04/2019 8:42
44090,1130,128174,29/04/2019 8:50,29/04/2019 8:50
44091,800,128172,29/04/2019 8:53,29/04/2019 8:53
44094,100,127899,29/04/2019 9:06,29/04/2019 9:06
44095,2360,119120,29/04/2019 9:15,29/04/2019 9:15
44096,1180,126819,29/04/2019 9:19,29/04/2019 9:19
44097,3600,116369,29/04/2019 9:22,29/04/2019 9:22
44098,139,126660,29/04/2019 9:34,29/04/2019 9:34
44100,6000,117164,29/04/2019 9:50,29/04/2019 9:50
44101,1200,127813,29/04/2019 9:54,29/04/2019 9:54
44102,2370,116154,29/04/2019 9:58,29/04/2019 9:58
44103,1200,116555,29/04/2019 10:06,29/04/2019 10:06
44104,10,125379,29/04/2019 10:24,29/04/2019 10:24
44105,4800,116693,29/04/2019 10:24,29/04/2019 10:25
44106,3480,122763,29/04/2019 10:33,29/04/2019 10:33
44108,1080,124887,29/04/2019 10:55,29/04/2019 11:03
44109,20,121734,29/04/2019 10:56,29/04/2019 10:56
44110,3,110366,29/04/2019 11:09,29/04/2019 11:09
44112,2400,118086,29/04/2019 11:16,29/04/2019 11:17
44113,5310,117827,29/04/2019 11:32,29/04/2019 11:33
44115,30,127682,29/04/2019 11:38,29/04/2019 11:38
44116,2400,116783,29/04/2019 11:50,29/04/2019 11:50
44117,1130,126141,29/04/2019 11:50,29/04/2019 11:52
44131,1200,117524,29/04/2019 12:18,29/04/2019 12:18
44138,1135,105170,29/04/2019 12:27,29/04/2019 12:29
44139,1100,127682,29/04/2019 12:30,29/04/2019 12:30
44140,1200,125869,29/04/2019 12:30,29/04/2019 12:31
44141,3600,116695,29/04/2019 12:33,29/04/2019 12:33
44148,1130,126793,29/04/2019 13:08,29/04/2019 13:09
44150,120,128359,29/04/2019 13:34,29/04/2019 13:34
44152,4720,118250,29/04/2019 13:40,29/04/2019 13:40
44153,50,125037,29/04/2019 13:53,29/04/2019 13:53
44157,1130,127214,29/04/2019 14:12,29/04/2019 14:12
44158,4800,124958,29/04/2019 14:24,29/04/2019 14:24
44159,850,125037,29/04/2019 14:36,29/04/2019 14:36
44162,1160,121840,29/04/2019 15:00,29/04/2019 15:00
44163,3600,116638,29/04/2019 15:01,29/04/2019 15:01
44164,2450,108295,29/04/2019 15:01,29/04/2019 15:01
44167,500,121718,29/04/2019 15:08,29/04/2019 15:08
44170,4640,121796,29/04/2019 15:13,29/04/2019 15:13
44178,230,125377,29/04/2019 16:07,29/04/2019 16:08
44179,200,118259,29/04/2019 16:08,29/04/2019 16:08
44180,3000,116423,29/04/2019 16:11,29/04/2019 16:12
44181,3600,116541,29/04/2019 16:14,29/04/2019 16:15
44182,6000,116389,29/04/2019 16:17,29/04/2019 16:18
44183,1020,126157,29/04/2019 16:33,29/04/2019 16:33
44184,140,126157,29/04/2019 16:33,29/04/2019 16:33
44185,1740,120994,29/04/2019 16:37,29/04/2019 16:37
44189,100,128386,29/04/2019 16:40,29/04/2019 16:40
44192,30,126183,29/04/2019 16:42,29/04/2019 16:42
44193,40,126183,29/04/2019 16:42,29/04/2019 16:42
44194,1180,119406,29/04/2019 16:45,29/04/2019 16:46
44195,3600,116744,29/04/2019 16:46,29/04/2019 16:46
44196,2360,128191,29/04/2019 17:01,29/04/2019 17:01
44197,3675,115987,29/04/2019 17:14,29/04/2019 17:14
44198,4800,116486,29/04/2019 17:21,29/04/2019 17:21
44200,1200,128029,29/04/2019 17:25,29/04/2019 17:25
44201,1155,117922,29/04/2019 17:26,29/04/2019 17:27
44202,953,57190,29/04/2019 17:32,29/04/2019 17:32
44204,1800,119670,29/04/2019 17:36,29/04/2019 17:36
44205,1160,121397,29/04/2019 17:36,29/04/2019 17:36
44206,1130,125016,29/04/2019 17:36,29/04/2019 17:37
44207,200,128512,29/04/2019 17:42,29/04/2019 17:42
44208,15,126474,29/04/2019 17:43,29/04/2019 17:43
44209,1100,127899,29/04/2019 17:44,29/04/2019 17:48
44210,1200,124620,29/04/2019 17:45,29/04/2019 17:45
44211,1200,128536,29/04/2019 17:45,29/04/2019 17:45
44213,2400,116407,29/04/2019 17:49,29/04/2019 17:49
44214,4200,116610,29/04/2019 17:57,29/04/2019 17:57
44215,5800,121215,29/04/2019 17:58,29/04/2019 17:58
44216,20,117740,29/04/2019 18:04,29/04/2019 18:04
44217,160,126183,29/04/2019 18:05,29/04/2019 18:05
44218,1185,119825,29/04/2019 18:07,29/04/2019 18:07
44219,3600,116756,29/04/2019 18:07,29/04/2019 18:07
44220,800,128540,29/04/2019 18:17,29/04/2019 18:17
44222,1130,128568,29/04/2019 18:27,29/04/2019 18:27
44226,1800,128006,29/04/2019 18:34,29/04/2019 18:34
44229,1130,124370,29/04/2019 19:10,29/04/2019 19:10
44230,1130,124499,29/04/2019 19:12,29/04/2019 19:13
44231,130,128609,29/04/2019 19:15,29/04/2019 19:15
44236,70,125704,29/04/2019 19:30,29/04/2019 19:30
44243,5800,121195,29/04/2019 19:45,29/04/2019 19:45
44244,100,117474,29/04/2019 19:46,29/04/2019 19:46
44246,100,121526,29/04/2019 19:47,29/04/2019 19:47
44250,98,121526,29/04/2019 19:49,29/04/2019 19:50
44252,1800,116579,29/04/2019 19:51,29/04/2019 19:51
44253,100,115985,29/04/2019 19:53,29/04/2019 19:53
44255,1160,123677,29/04/2019 20:08,29/04/2019 20:08
44256,3675,115080,29/04/2019 20:24,29/04/2019 20:24
44257,1130,124465,29/04/2019 20:25,29/04/2019 20:25
44259,3540,117934,29/04/2019 20:26,29/04/2019 20:26
44260,1685,125069,29/04/2019 20:40,29/04/2019 20:40
44261,1130,124500,29/04/2019 20:43,29/04/2019 20:43
44262,1200,116603,29/04/2019 20:46,29/04/2019 20:46
44264,2400,116538,29/04/2019 20:59,29/04/2019 20:59
44265,1130,126814,29/04/2019 21:02,29/04/2019 21:03
44266,3600,116465,29/04/2019 21:10,29/04/2019 21:11
44268,500,125847,29/04/2019 21:14,29/04/2019 21:14
44269,500,125691,29/04/2019 21:16,29/04/2019 21:16
44270,3480,121979,29/04/2019 21:16,29/04/2019 21:16
44271,300,128682,29/04/2019 21:21,29/04/2019 21:21
44272,1200,116458,29/04/2019 21:30,29/04/2019 21:30
44273,4060,125654,29/04/2019 21:40,29/04/2019 21:40
44274,6000,116370,29/04/2019 21:47,29/04/2019 21:47
44275,1695,124697,29/04/2019 21:49,29/04/2019 21:49
44276,1800,117979,29/04/2019 21:51,29/04/2019 21:51
44277,218,128678,29/04/2019 21:59,29/04/2019 22:00
44279,18,127519,29/04/2019 22:04,29/04/2019 22:04
44281,250,123528,29/04/2019 22:13,29/04/2019 22:13
44282,330,128540,29/04/2019 22:15,29/04/2019 22:15
44284,2500,125096,29/04/2019 22:19,29/04/2019 22:19
44285,4800,117284,29/04/2019 22:19,29/04/2019 22:20
44286,400,128085,29/04/2019 22:23,29/04/2019 22:23
44287,1130,128077,29/04/2019 22:25,29/04/2019 22:26
44289,1045,120291,29/04/2019 22:30,29/04/2019 22:30
44290,1,120291,29/04/2019 22:30,29/04/2019 22:30
44291,1200,118851,29/04/2019 22:35,29/04/2019 22:35
44293,100,128288,29/04/2019 22:38,29/04/2019 22:38
44298,280,127888,29/04/2019 23:33,29/04/2019 23:33
44299,2260,123810,29/04/2019 23:42,29/04/2019 23:42
44301,1130,125088,29/04/2019 23:48,29/04/2019 23:49
44302,565,118944,29/04/2019 23:52,29/04/2019 23:52
44304,49,118944,29/04/2019 23:54,29/04/2019 23:54
44305,2,115344,30/04/2019 0:00,30/04/2019 0:01
44306,1130,128078,30/04/2019 0:05,30/04/2019 0:05
44307,1130,128598,30/04/2019 0:13,30/04/2019 0:13
44309,1695,126455,30/04/2019 0:17,30/04/2019 0:18
44310,1838,116583,30/04/2019 0:22,30/04/2019 0:22
44311,230,118448,30/04/2019 0:42,30/04/2019 0:42
44314,1200,120419,30/04/2019 1:36,30/04/2019 1:36
44315,1155,90800,30/04/2019 1:41,30/04/2019 1:41
44316,980,112819,30/04/2019 2:15,30/04/2019 2:15
44318,500,125096,30/04/2019 7:03,30/04/2019 7:03
44319,98,97782,30/04/2019 7:05,30/04/2019 7:05
44320,3390,128527,30/04/2019 7:18,30/04/2019 7:18
44322,1200,120299,30/04/2019 7:55,30/04/2019 7:55
44323,1155,122613,30/04/2019 8:11,30/04/2019 8:11
44324,6000,120109,30/04/2019 8:20,30/04/2019 8:20
44325,1200,116867,30/04/2019 8:48,30/04/2019 8:48
44328,1155,123602,30/04/2019 9:17,30/04/2019 9:17
44329,1130,125401,30/04/2019 9:18,30/04/2019 9:19
44330,4800,116789,30/04/2019 9:20,30/04/2019 9:20
44331,175,114695,30/04/2019 9:29,30/04/2019 9:30
44332,600,120467,30/04/2019 9:43,30/04/2019 9:43
44333,1130,125484,30/04/2019 9:54,30/04/2019 9:54
44334,1130,124787,30/04/2019 9:59,30/04/2019 9:59
44336,2260,124654,30/04/2019 10:05,30/04/2019 10:05
44338,1160,122493,30/04/2019 10:20,30/04/2019 10:20
44339,800,116692,30/04/2019 10:20,30/04/2019 10:20
44340,1130,124730,30/04/2019 10:20,30/04/2019 10:20
44341,1130,125514,30/04/2019 10:21,30/04/2019 10:22
44342,1000,125847,30/04/2019 10:23,30/04/2019 10:23
44343,1130,127007,30/04/2019 10:25,30/04/2019 10:25
